id,created,status,ticket_type,title,pi_name,fundingType,application,hoursLogged,daysOpen
1017,4/2/2015 16:00,Closed,HD,Ticket 1017,Tobias Rodriguez,Not billable,HealthStreet,13.70339294,20
1018,4/2/2015 16:48,Closed,HD,Ticket 1018,Tobias Rodriguez,Not billable,RPR-ClinPortal,16.10263018,22
1019,4/2/2015 17:04,Closed,HD,Ticket 1019,Tobias Rodriguez,Not billable,ClinPortal,18.0228868,2
1020,4/3/2015 9:32,Closed,HD,Ticket 1020,Tobias Rodriguez,Not billable,BioMS,9.040851674,20
1021,4/3/2015 10:04,Closed,HD,Ticket 1021,Tobias Rodriguez,Not billable,CIDER,14.18088517,22
1022,4/3/2015 11:36,Done,II,Ticket 1022,Tobias Rodriguez,Unknown,CIDER,8.736095518,20
1023,4/3/2015 12:18,Closed,HD,Ticket 1023,Tobias Rodriguez,Not billable,RPR-ClinPortal,17.47891956,26
1024,4/3/2015 12:40,Closed,HD,Ticket 1024,Tobias Rodriguez,Not billable,BioMS,14.01997781,27
1025,4/3/2015 14:00,Closed,HD,Ticket 1025,Tobias Rodriguez,Not billable,ClinPortal,18.29120532,26
1026,4/3/2015 15:14,Done,II,Ticket 1026,Tobias Rodriguez,Unknown,CIDER,3.443202547,11
1027,4/3/2015 16:22,Resolved,HD,Ticket 1027,Tobias Rodriguez,Not billable,RPR-ClinPortal,6.984583878,5
1028,4/3/2015 16:32,Closed,HD,Ticket 1028,Tobias Rodriguez,Not billable,ClinPortal,11.31396412,6
1029,4/3/2015 17:00,Closed,HD,Ticket 1029,Tobias Rodriguez,Not billable,CIDER,2.019063807,21
1030,4/6/2015 7:50,Closed,HD,Ticket 1030,Tobias Rodriguez,Not billable,ClinPortal,11.5301606,25
1031,4/6/2015 7:56,Closed,HD,Ticket 1031,Tobias Rodriguez,Not billable,CIDER,18.81595566,8
1032,4/6/2015 8:50,Closed,HD,Ticket 1032,Tobias Rodriguez,Not billable,BioMS,8.212877576,19
1033,4/6/2015 9:02,Done,II,Ticket 1033,Tobias Rodriguez,Not billable,CDS (PES),15.8828166,18
1034,4/6/2015 9:12,Closed,HD,Ticket 1034,Tobias Rodriguez,Not billable,ClinPortal,6.543218427,7
1035,4/6/2015 9:26,Closed,HD,Ticket 1035,Tobias Rodriguez,Not billable,CPTAC,14.74999532,1
1036,4/6/2015 10:06,Closed,HD,Ticket 1036,Tobias Rodriguez,Not billable,BioMS,12.55774919,8
1037,4/6/2015 11:05,Closed,HD,Ticket 1037,Tobias Rodriguez,Not billable,BioMS,8.699627075,4
1038,4/6/2015 11:09,Closed,HD,Ticket 1038,Tobias Rodriguez,Not billable,BioMS,10.77404392,0
1039,4/6/2015 11:12,Closed,HD,Ticket 1039,Tobias Rodriguez,Not billable,BioMS,1.834851095,21
1040,4/6/2015 11:44,Closed,HD,Ticket 1040,Tobias Rodriguez,Not billable,BioMS,10.64863983,2
1041,4/6/2015 11:52,Resolved,HD,Ticket 1041,Tobias Rodriguez,Not billable,ClinPortal,4.902007613,27
1042,4/6/2015 13:32,Closed,HD,Ticket 1042,Tobias Rodriguez,Not billable,ClinPortal,12.16113859,6
1043,4/6/2015 13:38,Closed,HD,Ticket 1043,Tobias Rodriguez,Not billable,BioMS,4.702675797,25
1044,4/6/2015 13:46,Closed,HD,Ticket 1044,Tobias Rodriguez,Not billable,BioMS,12.32152612,21
1045,4/6/2015 14:13,Closed,HD,Ticket 1045,Tobias Rodriguez,Not billable,BioMS,13.34797809,7
1046,4/6/2015 15:44,Closed,HD,Ticket 1046,Tobias Rodriguez,Not billable,BioMS,1.446326634,1
1047,4/6/2015 16:04,Closed,HD,Ticket 1047,Tobias Rodriguez,Not billable,OpenSpecimen,6.875300651,20
1048,4/6/2015 16:30,Closed,HD,Ticket 1048,Tobias Rodriguez,Not billable,BioMS,13.74117011,30
1049,4/6/2015 16:44,Closed,HD,Ticket 1049,Tobias Rodriguez,Not billable,ClinPortal,9.258201412,27
1050,4/6/2015 17:00,Closed,HD,Ticket 1050,Tobias Rodriguez,Not billable,ClinPortal,15.81932312,17
1051,4/6/2015 17:18,Closed,HD,Ticket 1051,Tobias Rodriguez,Not billable,RPR-ClinPortal,18.80964017,5
1052,4/7/2015 8:30,Closed,HD,Ticket 1052,Tobias Rodriguez,Not billable,ClinPortal,11.72498254,29
1053,4/7/2015 8:36,Closed,HD,Ticket 1053,Tobias Rodriguez,Not billable,ClinPortal,15.27212519,27
1054,4/7/2015 9:00,Closed,HD,Ticket 1054,Tobias Rodriguez,Not billable,BioMS,15.20634504,9
1055,4/7/2015 9:46,Closed,HD,Ticket 1055,Tobias Rodriguez,Not billable,ClinPortal,6.870523488,13
1056,4/7/2015 10:00,Closed,HD,Ticket 1056,Tobias Rodriguez,Not billable,BioMS,19.5431248,5
1057,4/7/2015 10:00,Closed,HD,Ticket 1057,Tobias Rodriguez,Not billable,BioMS,8.958965805,16
1058,4/7/2015 10:38,Closed,HD,Ticket 1058,Tobias Rodriguez,Not billable,BioMS,18.37284885,25
1059,4/7/2015 10:56,Closed,HD,Ticket 1059,Tobias Rodriguez,Not billable,ClinPortal,1.152695799,0
1060,4/7/2015 10:56,Closed,HD,Ticket 1060,Tobias Rodriguez,Not billable,ClinPortal,5.416362205,26
1061,4/7/2015 11:08,Closed,HD,Ticket 1061,Tobias Rodriguez,Not billable,BioMS,15.59594198,15
1062,4/7/2015 11:12,Closed,HD,Ticket 1062,Tobias Rodriguez,Not billable,BioMS,0.495458147,13
1063,4/7/2015 11:12,Closed,HD,Ticket 1063,Tobias Rodriguez,Not billable,BioMS,12.18710524,13
1064,4/7/2015 11:27,Closed,HD,Ticket 1064,Tobias Rodriguez,Not billable,RPR-ClinPortal,11.7935961,23
1065,4/7/2015 11:30,Closed,HD,Ticket 1065,Tobias Rodriguez,Not billable,BioMS,0.215042889,8
1066,4/7/2015 12:13,Closed,HD,Ticket 1066,Tobias Rodriguez,Not billable,BioMS,9.346660118,28
1067,4/7/2015 12:30,Closed,HD,Ticket 1067,Tobias Rodriguez,Not billable,BioMS,11.44822936,2
1068,4/7/2015 12:44,Closed,HD,Ticket 1068,Tobias Rodriguez,Not billable,BioMS,7.860584346,0
1069,4/7/2015 13:14,Closed,HD,Ticket 1069,Tobias Rodriguez,Not billable,BioMS,7.120236057,15
1070,4/7/2015 13:26,Closed,HD,Ticket 1070,Tobias Rodriguez,Not billable,CIDER,14.78174722,8
1071,4/7/2015 14:12,Closed,HD,Ticket 1071,Tobias Rodriguez,Not billable,BioMS,5.899320724,28
1072,4/7/2015 14:38,Closed,HD,Ticket 1072,Tobias Rodriguez,Not billable,OpenSpecimen,1.621930411,21
1073,4/7/2015 15:04,Closed,HD,Ticket 1073,Tobias Rodriguez,Not billable,BioMS,7.723391762,26
1074,4/7/2015 15:24,Closed,HD,Ticket 1074,Tobias Rodriguez,Not billable,BioMS,1.216893967,5
1075,4/7/2015 15:38,Closed,HD,Ticket 1075,Tobias Rodriguez,Not billable,BioMS,15.01892351,24
1076,4/7/2015 16:04,Closed,HD,Ticket 1076,Tobias Rodriguez,Not billable,RPR-ClinPortal,15.71446049,0
1077,4/7/2015 16:32,Closed,HD,Ticket 1077,Tobias Rodriguez,Not billable,RPR-ClinPortal,7.878853173,2
1078,4/7/2015 16:50,Closed,HD,Ticket 1078,Tobias Rodriguez,Not billable,BioMS,5.539846899,28
1079,4/8/2015 9:30,Closed,HD,Ticket 1079,Tobias Rodriguez,Not billable,RPR-ClinPortal,12.3506963,29
1080,4/8/2015 9:54,Closed,HD,Ticket 1080,Tobias Rodriguez,Not billable,BioMS,0.862621691,27
1081,4/8/2015 10:24,Closed,HD,Ticket 1081,Linda Shaffer,Not billable,BioMS,1.551200412,4
1082,4/8/2015 10:34,Closed,HD,Ticket 1082,Linda Shaffer,Not billable,BioMS,18.1864829,24
1083,4/8/2015 10:54,Closed,HD,Ticket 1083,Elvis Daniels,Not billable,BioMS,2.482297484,28
1084,4/8/2015 10:58,Closed,HD,Ticket 1084,Scott Lott,Not billable,BioMS,11.39586472,1
1085,4/8/2015 11:04,Closed,HD,Ticket 1085,Cassidy Griffith,Not billable,BioMS,3.806056243,11
1086,4/8/2015 11:40,Closed,HD,Ticket 1086,Mollie Chang,Not billable,CPTAC,8.76245357,9
1087,4/8/2015 13:20,Closed,HD,Ticket 1087,Mollie Chang,Not billable,RPR-ClinPortal,0.226464677,12
1088,4/8/2015 13:31,Closed,HD,Ticket 1088,Mollie Chang,Not billable,BioMS,0.983397717,17
1089,4/8/2015 13:34,Closed,HD,Ticket 1089,Mollie Chang,Not billable,BioMS,6.579193679,28
1090,4/8/2015 13:36,Closed,HD,Ticket 1090,Mollie Chang,Not billable,CPTAC,1.965967543,26
1091,4/8/2015 13:49,Closed,HD,Ticket 1091,Mollie Chang,Not billable,BioMS,4.816441804,2
1092,4/8/2015 13:51,Closed,HD,Ticket 1092,Mollie Chang,Not billable,BioMS,18.95007831,16
1093,4/8/2015 13:56,Closed,HD,Ticket 1093,Mollie Chang,Not billable,BioMS,1.2393931,13
1094,4/8/2015 15:06,Closed,HD,Ticket 1094,Mollie Chang,Not billable,BioMS,3.285183263,8
1095,4/8/2015 15:46,Closed,HD,Ticket 1095,Mollie Chang,Not billable,BioMS,9.273389035,30
1096,4/8/2015 16:18,Closed,HD,Ticket 1096,Mollie Chang,Not billable,BioMS,11.61861984,26
1097,4/9/2015 8:06,Closed,HD,Ticket 1097,Mollie Chang,Not billable,BioMS,9.58046209,29
1098,4/9/2015 9:30,Closed,HD,Ticket 1098,Mollie Chang,Not billable,BioMS,19.97937486,15
1099,4/9/2015 12:42,Closed,HD,Ticket 1099,Mollie Chang,Not billable,BioMS,14.97492214,16
1100,4/9/2015 14:16,Closed,HD,Ticket 1100,Mollie Chang,Not billable,BioMS,0.913342472,4
1101,4/9/2015 15:03,Closed,HD,Ticket 1101,Mollie Chang,Not billable,BioMS,16.89261959,6
1102,4/9/2015 15:06,Closed,HD,Ticket 1102,Mollie Chang,Not billable,BioMS,6.061466788,2
1103,4/9/2015 15:28,Closed,HD,Ticket 1103,Mollie Chang,Not billable,BioMS,8.776509369,1
1104,4/9/2015 16:22,Closed,HD,Ticket 1104,Mollie Chang,Not billable,BioMS,19.95323153,5
1105,4/10/2015 10:00,Closed,HD,Ticket 1105,Mollie Chang,Not billable,RPR-ClinPortal,3.72608162,19
1106,4/10/2015 10:30,Closed,HD,Ticket 1106,Mollie Chang,Not billable,OpenSpecimen,3.818103939,22
1107,4/10/2015 10:38,Closed,HD,Ticket 1107,Mollie Chang,Not billable,BioMS,4.666093383,7
1108,4/10/2015 10:51,Closed,HD,Ticket 1108,Mollie Chang,Not billable,RPR-ClinPortal,10.32866252,28
1109,4/10/2015 12:32,Closed,HD,Ticket 1109,Mollie Chang,Not billable,ClinPortal,17.15252678,12
1110,4/10/2015 12:58,Closed,HD,Ticket 1110,Mollie Chang,Not billable,CPTAC,1.248955405,5
1111,4/10/2015 15:08,Closed,HD,Ticket 1111,Mollie Chang,Not billable,RPR-ClinPortal,12.62580662,23
1112,4/10/2015 16:04,Closed,HD,Ticket 1112,Mollie Chang,Not billable,BioMS,9.627908257,14
1113,4/10/2015 16:10,Closed,HD,Ticket 1113,Mollie Chang,Not billable,BioMS,13.61072077,2
1114,4/10/2015 16:20,Closed,HD,Ticket 1114,Mollie Chang,Not billable,BioMS,4.177487373,12
1115,4/10/2015 16:20,Closed,HD,Ticket 1115,Mollie Chang,Not billable,RPR-ClinPortal,7.36080444,14
1116,4/10/2015 16:44,Closed,HD,Ticket 1116,Mollie Chang,Not billable,BioMS,0.847464352,9
1117,4/10/2015 17:30,Closed,HD,Ticket 1117,Mollie Chang,Not billable,ClinPortal,17.72933917,5
1118,4/13/2015 8:16,Closed,HD,Ticket 1118,Mollie Chang,Not billable,CIDER,9.497343446,11
1119,4/13/2015 8:22,Closed,HD,Ticket 1119,Mollie Chang,Not billable,ClinPortal,13.03841862,21
1120,4/13/2015 8:36,Closed,HD,Ticket 1120,Mollie Chang,Not billable,BioMS,15.17328501,22
1121,4/13/2015 8:46,Closed,HD,Ticket 1121,Mollie Chang,Not billable,BioMS,3.083150886,4
1122,4/13/2015 9:05,Done,II,Ticket 1122,Mollie Chang,Department Funds,CDS (PES),14.78847641,3
1123,4/13/2015 9:08,Closed,HD,Ticket 1123,Mollie Chang,Not billable,BioMS,1.529046317,23
1124,4/13/2015 9:22,Closed,HD,Ticket 1124,Mollie Chang,Not billable,BioMS,18.36755887,7
1125,4/13/2015 9:50,Closed,HD,Ticket 1125,Mollie Chang,Not billable,ClinPortal,2.083813773,21
1126,4/13/2015 12:44,Closed,HD,Ticket 1126,Mollie Chang,Not billable,ClinPortal,10.11137235,9
1127,4/13/2015 12:56,Closed,HD,Ticket 1127,Mollie Chang,Not billable,RPR-ClinPortal,14.72067721,15
1128,4/13/2015 13:44,Closed,HD,Ticket 1128,Mollie Chang,Not billable,BioMS,10.90972688,23
1129,4/13/2015 13:57,Closed,HD,Ticket 1129,Mollie Chang,Not billable,BioMS,15.68076651,3
1130,4/13/2015 14:37,Closed,HD,Ticket 1130,Mollie Chang,Not billable,BioMS,0.657132829,2
1131,4/13/2015 15:48,Closed,HD,Ticket 1131,Mollie Chang,Not billable,BioMS,6.413934738,11
1132,4/13/2015 16:04,Closed,HD,Ticket 1132,Mollie Chang,Not billable,RPR-ClinPortal,6.661850788,22
1133,4/13/2015 16:18,Closed,HD,Ticket 1133,Mollie Chang,Not billable,BioMS,12.06376873,24
1134,4/13/2015 16:31,Closed,HD,Ticket 1134,Mollie Chang,Not billable,OpenSpecimen,6.854219053,6
1135,4/13/2015 16:48,Closed,HD,Ticket 1135,Mollie Chang,Not billable,RPR-ClinPortal,6.206035492,12
1136,4/13/2015 17:04,Closed,HD,Ticket 1136,Mollie Chang,Not billable,RPR-ClinPortal,5.135099513,3
1137,4/13/2015 17:38,Closed,HD,Ticket 1137,Mollie Chang,Not billable,ClinPortal,13.98813832,21
1138,4/14/2015 9:12,Closed,HD,Ticket 1138,Mollie Chang,Not billable,BioMS,0.813558306,4
1139,4/14/2015 9:18,Closed,HD,Ticket 1139,Mollie Chang,Not billable,BioMS,5.525800711,25
1140,4/14/2015 10:32,Closed,HD,Ticket 1140,Mollie Chang,Not billable,BioMS,17.50520084,7
1141,4/14/2015 10:52,Closed,HD,Ticket 1141,Mollie Chang,Not billable,CPTAC,7.784113602,18
1142,4/14/2015 13:54,Closed,HD,Ticket 1142,Mollie Chang,Not billable,BioMS,19.71145368,4
1143,4/14/2015 14:28,Closed,HD,Ticket 1143,Mollie Chang,Not billable,BioMS,13.90469245,11
1144,4/14/2015 16:36,Closed,HD,Ticket 1144,Mollie Chang,Not billable,RPR-ClinPortal,5.291052272,16
1145,4/14/2015 16:42,Closed,HD,Ticket 1145,Mollie Chang,Not billable,BioMS,0.356881428,9
1146,4/14/2015 16:56,Closed,HD,Ticket 1146,Mollie Chang,Not billable,BioMS,5.817587807,4
1147,4/14/2015 17:48,Closed,HD,Ticket 1147,Mollie Chang,Not billable,BioMS,2.242789317,15
1148,4/15/2015 10:20,Closed,HD,Ticket 1148,Mollie Chang,Not billable,OpenSpecimen,13.6427622,12
1149,4/15/2015 10:28,Closed,HD,Ticket 1149,Mollie Chang,Not billable,Other,5.62085326,28
1150,4/15/2015 10:32,Closed,HD,Ticket 1150,Mollie Chang,Not billable,RPR-ClinPortal,19.4657313,17
1151,4/15/2015 10:40,Closed,HD,Ticket 1151,Mollie Chang,Not billable,BioMS,11.82908023,16
1152,4/15/2015 10:42,Closed,HD,Ticket 1152,Mollie Chang,Not billable,BioMS,2.130103187,24
1153,4/15/2015 11:06,Closed,HD,Ticket 1153,Mollie Chang,Not billable,OpenSpecimen,17.72224542,19
1154,4/15/2015 11:14,Resolved,HD,Ticket 1154,Mollie Chang,Not billable,ClinPortal,5.480799308,19
1155,4/15/2015 11:36,Closed,HD,Ticket 1155,Mollie Chang,Not billable,OpenSpecimen,7.094620287,10
1156,4/15/2015 12:14,Closed,HD,Ticket 1156,Mollie Chang,Not billable,BioMS,12.8207457,20
1157,4/15/2015 12:37,Closed,HD,Ticket 1157,Mollie Chang,Not billable,BioMS,8.953153533,5
1158,4/15/2015 13:24,Closed,HD,Ticket 1158,Mollie Chang,Not billable,RPR-ClinPortal,9.032745833,30
1159,4/15/2015 13:26,Closed,HD,Ticket 1159,Mollie Chang,Not billable,BioMS,12.56994183,14
1160,4/15/2015 13:52,Closed,HD,Ticket 1160,Mollie Chang,Not billable,HealthStreet,11.68341612,6
1161,4/15/2015 14:36,Closed,HD,Ticket 1161,Mollie Chang,Not billable,BioMS,1.159040588,13
1162,4/15/2015 15:02,Closed,HD,Ticket 1162,Mollie Chang,Not billable,RPR-ClinPortal,1.744155342,27
1163,4/15/2015 15:46,Closed,HD,Ticket 1163,Mollie Chang,Not billable,BioMS,12.81552551,6
1164,4/15/2015 16:32,Closed,HD,Ticket 1164,Mollie Chang,Not billable,ClinPortal,18.6612297,2
1165,4/16/2015 6:41,Closed,HD,Ticket 1165,Mollie Chang,Not billable,CIDER,7.188188614,5
1166,4/16/2015 8:56,Closed,HD,Ticket 1166,Mollie Chang,Not billable,BioMS,15.43482807,3
1167,4/16/2015 9:36,Closed,HD,Ticket 1167,Mollie Chang,Not billable,BioMS,9.27259431,16
1168,4/16/2015 9:38,Closed,HD,Ticket 1168,Mollie Chang,Not billable,CPTAC,8.499936337,23
1169,4/16/2015 10:02,Closed,HD,Ticket 1169,Mollie Chang,Not billable,BioMS,18.5595146,4
1170,4/16/2015 10:26,Closed,HD,Ticket 1170,Mollie Chang,Not billable,BioMS,9.929835601,4
1171,4/16/2015 11:56,Closed,HD,Ticket 1171,Mollie Chang,Not billable,ClinPortal,14.72450766,0
1172,4/16/2015 13:02,Closed,HD,Ticket 1172,Mollie Chang,Not billable,BioMS,4.637697423,14
1173,4/16/2015 14:00,Closed,HD,Ticket 1173,Mollie Chang,Not billable,BioMS,19.05978962,21
1174,4/16/2015 14:30,Closed,HD,Ticket 1174,Mollie Chang,Not billable,ClinPortal,14.05904135,24
1175,4/16/2015 16:00,Closed,HD,Ticket 1175,Mollie Chang,Not billable,RPR-ClinPortal,19.09666757,22
1176,4/16/2015 16:34,Closed,HD,Ticket 1176,Mollie Chang,Not billable,BioMS,17.62394125,0
1177,4/16/2015 16:40,Closed,HD,Ticket 1177,Mollie Chang,Not billable,RPR-ClinPortal,16.33627753,23
1178,4/17/2015 9:10,Closed,HD,Ticket 1178,Mollie Chang,Not billable,CPTAC,18.47116159,8
1179,4/17/2015 10:28,Closed,HD,Ticket 1179,Mollie Chang,Not billable,OpenSpecimen,12.6565174,9
1180,4/17/2015 11:08,Closed,HD,Ticket 1180,Mollie Chang,Not billable,BioMS,3.760560538,28
1181,4/17/2015 11:16,Closed,HD,Ticket 1181,Mollie Chang,Not billable,BioMS,4.812853871,4
1182,4/17/2015 12:24,Closed,HD,Ticket 1182,Mollie Chang,Not billable,ClinPortal,6.395470613,1
1183,4/17/2015 12:26,Closed,HD,Ticket 1183,Mollie Chang,Not billable,BioMS,17.15710358,17
1184,4/17/2015 13:34,Closed,HD,Ticket 1184,Mollie Chang,Not billable,OpenSpecimen,1.520315014,14
1185,4/17/2015 14:04,Closed,HD,Ticket 1185,Mollie Chang,Not billable,ClinPortal,3.802982495,15
1186,4/17/2015 14:56,Resolved,CWL,Ticket 1186,Mollie Chang,Unknown,OpenSpecimen,10.54289016,16
1187,4/17/2015 15:24,Closed,HD,Ticket 1187,Mollie Chang,Not billable,BioMS,4.481716168,28
1188,4/17/2015 15:28,Closed,HD,Ticket 1188,Mollie Chang,Not billable,BioMS,19.54071922,9
1189,4/17/2015 17:12,Done,II,Ticket 1189,Mollie Chang,Department Funds,CIDER,2.139729454,30
1190,4/20/2015 9:24,Closed,HD,Ticket 1190,Mollie Chang,Not billable,BioMS,2.674125192,15
1191,4/20/2015 9:38,Closed,HD,Ticket 1191,Mollie Chang,Not billable,RPR-ClinPortal,7.475427904,27
1192,4/20/2015 12:18,Closed,HD,Ticket 1192,Mollie Chang,Not billable,BioMS,2.843994423,24
1193,4/20/2015 12:32,Closed,HD,Ticket 1193,Mollie Chang,Not billable,CPTAC,3.709955364,4
1194,4/20/2015 12:38,Closed,HD,Ticket 1194,Mollie Chang,Not billable,CPTAC,19.17649879,27
1195,4/20/2015 12:38,Closed,HD,Ticket 1195,Mollie Chang,Unknown,BioMS,3.809377428,23
1196,4/20/2015 12:40,Closed,HD,Ticket 1196,Mollie Chang,Unknown,CPTAC,15.84434551,16
1197,4/20/2015 13:08,Closed,HD,Ticket 1197,Mollie Chang,Unknown,RPR-ClinPortal,19.01180443,22
1198,4/20/2015 13:30,Closed,HD,Ticket 1198,Mollie Chang,Department Funds,ClinPortal,2.017414962,28
1199,4/20/2015 13:52,Closed,HD,Ticket 1199,Mollie Chang,Department Funds,BioMS,7.730547298,22
1200,4/20/2015 13:56,Closed,HD,Ticket 1200,Mollie Chang,Department Funds,RPR-ClinPortal,1.640305222,25
1201,4/20/2015 15:30,Closed,HD,Ticket 1201,Mollie Chang,Department Funds,BioMS,2.3940271,27
1202,4/20/2015 16:13,Closed,HD,Ticket 1202,Mollie Chang,Department Funds,BioMS,8.606572261,10
1203,4/20/2015 16:16,Closed,HD,Ticket 1203,Mollie Chang,Department Funds,RPR-ClinPortal,18.97253247,18
1204,4/20/2015 16:32,Closed,HD,Ticket 1204,Mollie Chang,Department Funds,CIDER,3.560469113,20
1205,4/20/2015 16:42,Closed,HD,Ticket 1205,Mollie Chang,Department Funds,ClinPortal,7.562749871,19
1206,4/21/2015 9:12,Closed,HD,Ticket 1206,Mollie Chang,Department Funds,BioMS,8.60704833,1
1207,4/21/2015 9:18,Closed,HD,Ticket 1207,Mollie Chang,Department Funds,ClinPortal,1.829220434,16
1208,4/21/2015 9:18,Closed,HD,Ticket 1208,Mollie Chang,Department Funds,CPTAC,13.1338823,26
1209,4/21/2015 10:46,Closed,HD,Ticket 1209,Mollie Chang,Department Funds,BioMS,4.138084587,30
1210,4/21/2015 12:46,Closed,HD,Ticket 1210,Mollie Chang,Department Funds,RPR-ClinPortal,0.561985932,18
1211,4/21/2015 12:50,Closed,HD,Ticket 1211,Mollie Chang,Department Funds,OpenSpecimen,3.770715971,24
1212,4/21/2015 13:30,Closed,HD,Ticket 1212,Mollie Chang,Department Funds,CIDER,19.56201826,1
1213,4/21/2015 13:34,Closed,HD,Ticket 1213,Mollie Chang,Department Funds,BioMS,7.157542512,20
1214,4/21/2015 13:42,Closed,HD,Ticket 1214,Mollie Chang,Department Funds,RPR-ClinPortal,4.809709717,20
1215,4/21/2015 13:44,Closed,HD,Ticket 1215,Mollie Chang,Department Funds,ClinPortal,12.35870657,15
1216,4/21/2015 13:46,Closed,HD,Ticket 1216,Mollie Chang,Department Funds,BioMS,7.63973992,14
1217,4/21/2015 14:06,Closed,HD,Ticket 1217,Mollie Chang,Department Funds,BioMS,13.65452904,17
1218,4/21/2015 15:16,Closed,HD,Ticket 1218,Mollie Chang,Department Funds,BioMS,13.68657584,1
1219,4/21/2015 15:22,Closed,HD,Ticket 1219,Mollie Chang,Department Funds,BioMS,14.20684049,26
1220,4/21/2015 15:24,Closed,HD,Ticket 1220,Mollie Chang,Department Funds,BioMS,2.932539376,18
1221,4/21/2015 15:54,Closed,HD,Ticket 1221,Mollie Chang,Department Funds,OpenSpecimen,14.66962223,25
1222,4/21/2015 16:22,Closed,HD,Ticket 1222,Mollie Chang,Department Funds,BioMS,15.80847891,16
1223,4/21/2015 16:36,Closed,HD,Ticket 1223,Mollie Chang,Department Funds,OpenSpecimen,17.31385059,17
1224,4/21/2015 16:58,Closed,HD,Ticket 1224,Mollie Chang,Department Funds,BioMS,10.2397173,1
1225,4/22/2015 9:46,Closed,HD,Ticket 1225,Mollie Chang,Department Funds,BioMS,16.98842066,14
1226,4/22/2015 10:02,Closed,HD,Ticket 1226,Mollie Chang,Department Funds,BioMS,9.727548153,7
1227,4/22/2015 11:12,Done,II,Ticket 1227,Mollie Chang,Not billable,CDS (PES),8.119201606,1
1228,4/22/2015 11:43,Closed,HD,Ticket 1228,Mollie Chang,Department Funds,BioMS,9.613414668,25
1229,4/22/2015 12:26,Closed,HD,Ticket 1229,Mollie Chang,Department Funds,BioMS,0.716115355,8
1230,4/22/2015 14:17,Completed,CSA,Ticket 1230,Mollie Chang,Unknown,ClinPortal,18.77313245,11
1231,4/22/2015 14:58,Closed,HD,Ticket 1231,Mollie Chang,Department Funds,OpenSpecimen,14.21747892,30
1232,4/22/2015 15:14,Closed,HD,Ticket 1232,Mollie Chang,Department Funds,RPR-ClinPortal,8.898871621,1
1233,4/22/2015 15:34,Closed,HD,Ticket 1233,Mollie Chang,Department Funds,BioMS,11.79395783,30
1234,4/22/2015 15:38,Closed,HD,Ticket 1234,Mollie Chang,Department Funds,RPR-ClinPortal,13.69894637,14
1235,4/22/2015 16:16,Closed,HD,Ticket 1235,Mollie Chang,Department Funds,BioMS,14.20664683,11
1236,4/23/2015 9:41,Completed,CSA,Ticket 1236,Mollie Chang,Unknown,RPR-ClinPortal,10.05392157,18
1237,4/23/2015 11:01,Closed,HD,Ticket 1237,Mollie Chang,Department Funds,CIDER,4.824818947,1
1238,4/23/2015 11:05,Closed,HD,Ticket 1238,Mollie Chang,Department Funds,CIDER,10.53272135,21
1239,4/23/2015 11:06,Closed,HD,Ticket 1239,Mollie Chang,Department Funds,BioMS,3.10131638,10
1240,4/23/2015 11:06,Closed,HD,Ticket 1240,Mollie Chang,Department Funds,BioMS,10.42628331,3
1241,4/23/2015 11:16,Closed,HD,Ticket 1241,Mollie Chang,Department Funds,BioMS,4.518139542,23
1242,4/23/2015 11:44,Closed,HD,Ticket 1242,Mollie Chang,Department Funds,BioMS,17.11442873,16
1243,4/23/2015 11:55,Closed,HD,Ticket 1243,Mollie Chang,Department Funds,BioMS,10.99511616,13
1244,4/23/2015 13:04,Closed,HD,Ticket 1244,Mollie Chang,Department Funds,ClinPortal,7.302886835,26
1245,4/23/2015 13:07,Completed,CSA,Ticket 1245,Mollie Chang,Unknown,ClinPortal,3.511526378,0
1246,4/23/2015 14:03,Closed,HD,Ticket 1246,Mollie Chang,Department Funds,BioMS,1.411873152,24
1247,4/23/2015 14:08,Resolved,HD,Ticket 1247,Mollie Chang,Department Funds,OpenSpecimen,4.160673154,21
1248,4/23/2015 15:56,Closed,HD,Ticket 1248,Mollie Chang,Department Funds,BioMS,0.040090221,27
1249,4/23/2015 16:18,Closed,HD,Ticket 1249,Mollie Chang,Department Funds,BioMS,15.15141025,10
1250,4/23/2015 16:32,Closed,HD,Ticket 1250,Mollie Chang,Department Funds,BioMS,6.194308038,7
